id;lat;lng;time;plastico objeto ;medusas;otros;plastico agregados;boyas
ID_5442;41,36;2,18;2022-04-16T00:00:00;5;6;9;6;9
ID_5443;41,34;2,15;2022-04-23T00:00:00;5;4;8;10;10
ID_5444;41,34;2,16;2022-10-29T00:00:00;7;9;5;0;7
ID_5445;41,31;2,16;2022-07-27T00:00:00;7;5;5;3;3
ID_5446;41,34;2,15;2022-06-28T00:00:00;8;9;10;3;10
ID_5447;41,34;2,14;2022-09-13T00:00:00;9;2;1;0;6
ID_5448;41,29;2,18;2022-09-03T00:00:00;6;4;10;8;1
ID_5449;41,29;2,18;2023-02-23T00:00:00;5;0;1;7;5
ID_5450;41,29;2,14;2022-02-01T00:00:00;8;9;7;6;4
ID_5451;41,33;2,18;2022-12-19T00:00:00;4;4;6;9;4
ID_5452;41,30;2,14;2022-09-06T00:00:00;8;7;0;7;10
ID_5453;41,33;2,15;2022-07-02T00:00:00;2;7;7;3;8
ID_5454;41,37;2,18;2022-07-13T00:00:00;8;3;1;10;2
ID_5455;41,36;2,18;2023-01-25T00:00:00;1;10;1;8;2
ID_5456;41,31;2,18;2023-01-02T00:00:00;10;0;2;9;9
ID_5457;41,34;2,15;2023-01-22T00:00:00;9;5;7;5;8
ID_5458;41,34;2,14;2023-02-13T00:00:00;1;2;8;7;7
ID_5459;41,37;2,17;2023-01-22T00:00:00;1;6;1;8;0
ID_5460;41,33;2,16;2022-12-25T00:00:00;10;7;4;2;0
ID_5461;41,37;2,15;2022-02-08T00:00:00;2;6;5;10;8
ID_5462;41,32;2,18;2022-08-03T00:00:00;3;8;7;0;3
ID_5463;41,32;2,16;2022-02-19T00:00:00;10;5;2;9;10
ID_5464;41,32;2,15;2022-09-30T00:00:00;0;6;10;2;1
ID_5465;41,37;2,17;2022-07-30T00:00:00;8;6;4;10;6
ID_5466;41,35;2,17;2022-06-28T00:00:00;2;9;7;5;0
ID_5467;41,31;2,18;2023-02-28T00:00:00;4;9;0;4;9
ID_5468;41,35;2,16;2022-10-05T00:00:00;2;7;5;2;5
ID_5469;41,37;2,15;2022-07-22T00:00:00;6;0;4;5;6
ID_5470;41,31;2,18;2023-01-25T00:00:00;10;7;0;10;0
ID_5471;41,29;2,17;2022-04-02T00:00:00;3;1;10;3;4
ID_5472;41,37;2,15;2022-11-14T00:00:00;0;8;10;4;9
ID_5473;41,32;2,17;2022-09-02T00:00:00;9;4;5;9;0
ID_5474;41,35;2,14;2022-04-16T00:00:00;8;10;9;1;7
ID_5475;41,32;2,18;2022-08-06T00:00:00;8;9;3;1;2
ID_5476;41,31;2,14;2022-04-04T00:00:00;8;6;9;9;8
ID_5477;41,32;2,16;2022-10-04T00:00:00;2;1;0;7;8
ID_5478;41,30;2,17;2022-02-13T00:00:00;7;10;3;2;3
ID_5479;41,32;2,18;2022-09-14T00:00:00;1;6;0;2;8
ID_5480;41,34;2,15;2022-01-24T00:00:00;9;4;5;6;4
ID_5481;41,29;2,15;2022-02-06T00:00:00;8;6;10;7;10
ID_5482;41,32;2,14;2022-09-07T00:00:00;7;7;10;3;5
ID_5483;41,31;2,17;2022-10-17T00:00:00;8;4;2;1;1
ID_5484;41,33;2,17;2022-01-14T00:00:00;9;8;5;0;6
ID_5485;41,32;2,15;2022-01-11T00:00:00;10;3;0;3;2
ID_5486;41,34;2,14;2022-01-08T00:00:00;5;5;4;10;1
ID_5487;41,33;2,15;2022-06-25T00:00:00;1;3;9;8;4
ID_5488;41,31;2,15;2022-08-30T00:00:00;6;2;6;10;5
ID_5489;41,29;2,16;2022-02-07T00:00:00;6;3;8;4;6
ID_5490;41,37;2,18;2022-12-10T00:00:00;3;7;7;10;4
ID_5491;41,31;2,15;2022-02-24T00:00:00;3;0;5;6;7
ID_5492;41,34;2,14;2022-09-29T00:00:00;4;5;1;4;8
ID_5493;41,36;2,18;2022-11-04T00:00:00;6;10;9;1;5
ID_5494;41,36;2,18;2022-05-12T00:00:00;0;8;8;3;3
ID_5495;41,29;2,15;2023-02-24T00:00:00;2;2;7;10;10
ID_5496;41,37;2,16;2022-09-14T00:00:00;7;2;4;5;9
ID_5497;41,33;2,15;2022-02-17T00:00:00;4;4;1;5;5
ID_5498;41,36;2,16;2022-10-29T00:00:00;8;0;6;2;3
ID_5499;41,35;2,17;2022-05-13T00:00:00;1;9;4;3;2
ID_5500;41,29;2,14;2022-07-11T00:00:00;6;4;2;5;4
ID_5501;41,35;2,14;2022-06-01T00:00:00;9;4;2;10;0
ID_5502;41,35;2,15;2022-11-02T00:00:00;10;7;7;6;7
ID_5503;41,31;2,14;2022-06-06T00:00:00;7;0;8;7;2
ID_5504;41,29;2,16;2022-03-25T00:00:00;9;4;6;8;1
ID_5505;41,33;2,18;2023-01-16T00:00:00;3;9;3;10;9
ID_5506;41,35;2,15;2023-03-01T00:00:00;7;1;5;2;9
ID_5507;41,30;2,18;2022-07-01T00:00:00;3;8;4;8;5
ID_5508;41,32;2,18;2022-07-29T00:00:00;7;2;10;7;7
ID_5509;41,33;2,17;2022-06-23T00:00:00;10;7;3;1;6
ID_5510;41,33;2,18;2022-12-17T00:00:00;1;2;7;9;5
ID_5511;41,37;2,16;2022-10-29T00:00:00;10;2;4;9;8
ID_5512;41,34;2,14;2022-04-20T00:00:00;6;10;7;9;4
ID_5513;41,37;2,14;2022-07-31T00:00:00;4;8;7;1;4
ID_5514;41,30;2,18;2022-05-10T00:00:00;10;4;7;7;3
ID_5515;41,36;2,17;2023-01-24T00:00:00;2;8;0;10;10
ID_5516;41,32;2,18;2022-02-03T00:00:00;9;3;7;2;5
ID_5517;41,30;2,16;2022-12-30T00:00:00;5;1;5;0;7
ID_5518;41,32;2,16;2022-08-26T00:00:00;10;6;8;5;5
ID_5519;41,37;2,16;2022-08-12T00:00:00;7;7;7;2;10
ID_5520;41,36;2,17;2022-09-26T00:00:00;7;2;8;1;1
ID_5521;41,34;2,14;2022-09-22T00:00:00;9;7;7;0;3
ID_5522;41,30;2,15;2022-08-03T00:00:00;9;7;10;9;1
ID_5523;41,29;2,14;2022-04-19T00:00:00;0;3;8;1;5
ID_5524;41,31;2,16;2022-09-03T00:00:00;4;6;0;7;6
ID_5525;41,31;2,16;2022-04-30T00:00:00;8;8;6;8;2
ID_5526;41,33;2,14;2022-01-30T00:00:00;5;10;4;8;1
ID_5527;41,37;2,15;2022-06-29T00:00:00;6;10;4;7;9
ID_5528;41,37;2,16;2023-01-31T00:00:00;6;7;6;10;3
ID_5529;41,35;2,15;2022-02-02T00:00:00;10;7;7;6;7
ID_5530;41,36;2,14;2022-08-26T00:00:00;1;7;0;1;3
ID_5531;41,30;2,18;2022-12-04T00:00:00;5;6;4;2;2
ID_5532;41,32;2,15;2022-01-30T00:00:00;10;0;8;9;5
ID_5533;41,34;2,18;2022-07-10T00:00:00;3;5;0;3;1
ID_5534;41,32;2,16;2022-05-15T00:00:00;8;10;4;5;5
ID_5535;41,30;2,17;2022-04-29T00:00:00;7;10;3;8;2
ID_5536;41,37;2,16;2022-07-06T00:00:00;5;2;2;8;10
ID_5537;41,37;2,14;2022-12-09T00:00:00;3;6;1;7;9
ID_5538;41,34;2,17;2023-02-12T00:00:00;2;1;8;3;7
ID_5539;41,30;2,18;2022-11-17T00:00:00;7;6;2;6;5
ID_5540;41,33;2,16;2022-07-16T00:00:00;6;9;6;4;4
ID_5541;41,35;2,16;2022-03-25T00:00:00;9;8;0;7;7
ID_5542;41,29;2,18;2022-11-29T00:00:00;1;5;3;3;2
ID_5543;41,30;2,16;2022-12-29T00:00:00;9;3;9;1;5
ID_5544;41,34;2,15;2022-05-19T00:00:00;1;9;7;9;1
ID_5545;41,32;2,14;2022-07-26T00:00:00;4;3;0;7;10
ID_5546;41,32;2,17;2022-10-02T00:00:00;6;8;2;2;8
ID_5547;41,36;2,14;2023-01-05T00:00:00;10;3;8;3;0
ID_5548;41,31;2,14;2022-07-25T00:00:00;2;8;0;9;5
ID_5549;41,31;2,17;2022-09-10T00:00:00;4;10;3;0;2
ID_5550;41,29;2,15;2022-05-25T00:00:00;1;1;3;10;6
ID_5551;41,33;2,16;2022-03-09T00:00:00;4;8;5;5;8
ID_5552;41,32;2,18;2022-03-13T00:00:00;6;7;6;10;2
ID_5553;41,29;2,15;2022-11-17T00:00:00;8;2;6;9;5
ID_5554;41,36;2,16;2022-05-09T00:00:00;8;3;9;3;3
ID_5555;41,32;2,17;2022-06-18T00:00:00;0;10;8;0;6
ID_5556;41,31;2,14;2022-07-12T00:00:00;0;6;4;8;7
ID_5557;41,37;2,15;2022-05-17T00:00:00;8;6;10;3;5
ID_5558;41,34;2,17;2022-02-18T00:00:00;2;0;6;5;3
ID_5559;41,34;2,14;2022-12-01T00:00:00;7;8;2;7;0
ID_5560;41,34;2,16;2022-06-12T00:00:00;3;0;5;2;10
ID_5561;41,36;2,18;2022-06-02T00:00:00;4;7;6;2;5
ID_5562;41,33;2,17;2023-02-26T00:00:00;5;8;3;2;9
ID_5563;41,34;2,17;2022-09-24T00:00:00;1;4;6;3;4
ID_5564;41,36;2,18;2022-06-13T00:00:00;7;1;9;3;7
ID_5565;41,32;2,15;2022-04-28T00:00:00;10;9;3;4;5
ID_5566;41,30;2,16;2022-05-30T00:00:00;10;1;6;4;0
ID_5567;41,36;2,18;2022-03-22T00:00:00;4;3;8;10;3
ID_5568;41,36;2,15;2022-03-07T00:00:00;5;5;1;8;4
ID_5569;41,36;2,18;2022-09-17T00:00:00;4;5;10;4;0
ID_5570;41,31;2,16;2022-10-29T00:00:00;0;4;4;10;4
ID_5571;41,29;2,18;2022-05-06T00:00:00;0;8;7;7;2
ID_5572;41,31;2,15;2022-06-03T00:00:00;6;5;2;1;6
ID_5573;41,36;2,17;2023-01-07T00:00:00;3;10;0;1;5
ID_5574;41,32;2,18;2022-07-30T00:00:00;8;0;9;0;7
ID_5575;41,30;2,15;2023-02-11T00:00:00;3;2;0;3;7
ID_5576;41,36;2,15;2022-12-01T00:00:00;8;3;4;3;8
ID_5577;41,30;2,14;2022-07-21T00:00:00;8;5;8;3;4
ID_5578;41,31;2,14;2023-02-08T00:00:00;7;4;10;1;8
ID_5579;41,37;2,15;2022-02-11T00:00:00;1;3;9;8;2
ID_5580;41,32;2,18;2022-11-18T00:00:00;10;8;0;7;2
ID_5581;41,34;2,15;2022-10-06T00:00:00;8;10;9;5;7
ID_5582;41,37;2,15;2022-12-04T00:00:00;1;0;6;8;10
ID_5583;41,37;2,14;2022-07-24T00:00:00;4;8;4;1;8
ID_5584;41,29;2,16;2022-01-19T00:00:00;1;1;4;1;10
ID_5585;41,35;2,18;2022-12-14T00:00:00;8;1;2;10;1
ID_5586;41,37;2,15;2023-03-01T00:00:00;0;8;4;9;2
ID_5587;41,35;2,15;2022-05-09T00:00:00;2;8;5;4;5
ID_5588;41,34;2,15;2022-10-19T00:00:00;2;9;7;2;8
ID_5589;41,37;2,14;2022-02-09T00:00:00;9;1;8;8;7
ID_5590;41,30;2,14;2022-04-27T00:00:00;9;6;4;2;1
ID_5591;41,37;2,16;2022-02-20T00:00:00;2;4;4;3;8
ID_5592;41,32;2,15;2022-11-18T00:00:00;3;9;4;3;4
ID_5593;41,30;2,15;2022-09-19T00:00:00;8;9;9;8;2
ID_5594;41,33;2,16;2023-01-16T00:00:00;2;4;7;3;6
ID_5595;41,37;2,15;2022-04-10T00:00:00;8;8;2;8;4
ID_5596;41,31;2,18;2022-07-01T00:00:00;3;5;10;7;4
ID_5597;41,32;2,17;2023-02-05T00:00:00;8;3;9;2;1
ID_5598;41,35;2,17;2022-03-19T00:00:00;8;10;2;4;4
ID_5599;41,30;2,15;2022-03-20T00:00:00;3;10;0;8;5
ID_5600;41,36;2,17;2022-05-07T00:00:00;7;10;0;8;8
ID_5601;41,36;2,15;2022-10-06T00:00:00;7;3;1;6;1
ID_5602;41,29;2,17;2022-04-17T00:00:00;1;0;6;4;0
ID_5603;41,30;2,16;2022-12-25T00:00:00;0;2;9;0;10
ID_5604;41,37;2,17;2022-12-05T00:00:00;10;8;10;0;1
ID_5605;41,32;2,15;2022-06-26T00:00:00;2;1;0;3;10
ID_5606;41,33;2,18;2022-08-05T00:00:00;4;0;2;4;2
ID_5607;41,35;2,17;2022-09-28T00:00:00;8;10;5;8;7
ID_5608;41,31;2,16;2022-07-12T00:00:00;1;7;7;1;3
ID_5609;41,37;2,18;2022-11-06T00:00:00;5;5;3;0;3
ID_5610;41,34;2,17;2022-04-21T00:00:00;9;2;5;8;6
ID_5611;41,31;2,18;2023-02-20T00:00:00;2;7;3;7;10
ID_5612;41,34;2,17;2022-12-03T00:00:00;6;9;1;2;5
ID_5613;41,29;2,17;2022-09-19T00:00:00;8;3;3;5;9
ID_5614;41,32;2,15;2022-11-29T00:00:00;4;0;1;7;2
ID_5615;41,31;2,15;2022-04-12T00:00:00;2;4;2;6;5
ID_5616;41,32;2,16;2022-08-28T00:00:00;2;10;1;10;5
ID_5617;41,29;2,14;2022-03-15T00:00:00;10;4;8;1;0
ID_5618;41,29;2,18;2022-06-06T00:00:00;2;3;2;8;0
ID_5619;41,37;2,14;2022-11-12T00:00:00;9;10;3;6;2
ID_5620;41,31;2,14;2022-12-27T00:00:00;1;4;5;5;1
ID_5621;41,31;2,17;2022-01-08T00:00:00;10;10;8;2;6
ID_5622;41,34;2,15;2023-02-03T00:00:00;2;5;1;1;2
ID_5623;41,31;2,15;2022-07-17T00:00:00;5;10;5;8;10
ID_5624;41,36;2,17;2022-09-09T00:00:00;8;1;6;10;10
ID_5625;41,29;2,17;2022-09-03T00:00:00;8;0;1;8;2
ID_5626;41,30;2,18;2023-02-06T00:00:00;9;4;0;10;6
ID_5627;41,32;2,15;2022-02-10T00:00:00;10;6;6;3;5
ID_5628;41,33;2,15;2022-09-01T00:00:00;6;1;5;4;9
ID_5629;41,35;2,18;2022-06-30T00:00:00;7;8;3;4;9
ID_5630;41,32;2,15;2022-01-30T00:00:00;0;8;7;8;7
ID_5631;41,29;2,17;2023-01-04T00:00:00;4;2;1;4;9
ID_5632;41,30;2,14;2022-07-13T00:00:00;9;7;3;8;10
ID_5633;41,29;2,16;2022-06-01T00:00:00;2;4;5;10;1
ID_5634;41,34;2,15;2023-01-23T00:00:00;0;5;9;0;9
ID_5635;41,32;2,14;2022-08-25T00:00:00;9;9;0;0;10
ID_5636;41,35;2,14;2023-01-11T00:00:00;2;0;3;4;10
ID_5637;41,34;2,15;2023-01-26T00:00:00;9;6;6;1;9
ID_5638;41,31;2,18;2022-07-09T00:00:00;2;4;8;10;7
ID_5639;41,30;2,14;2022-01-03T00:00:00;8;5;7;7;4
ID_5640;41,36;2,15;2022-05-29T00:00:00;6;4;0;5;9
ID_5641;41,30;2,14;2023-01-10T00:00:00;3;3;5;8;0
ID_5642;41,29;2,14;2022-03-09T00:00:00;5;2;0;10;10
ID_5643;41,31;2,17;2022-07-23T00:00:00;10;6;6;3;2
ID_5644;41,33;2,17;2022-11-07T00:00:00;2;2;7;1;6
ID_5645;41,32;2,16;2022-02-08T00:00:00;10;1;9;7;1
ID_5646;41,29;2,18;2022-01-05T00:00:00;6;8;9;0;4
ID_5647;41,35;2,16;2022-05-16T00:00:00;6;4;9;9;7
ID_5648;41,30;2,17;2022-08-04T00:00:00;6;9;10;6;4
ID_5649;41,36;2,17;2022-06-11T00:00:00;0;4;6;8;7
ID_5650;41,35;2,17;2022-01-23T00:00:00;4;9;0;2;5
ID_5651;41,30;2,18;2022-09-22T00:00:00;1;2;7;2;9
ID_5652;41,37;2,18;2022-07-05T00:00:00;2;1;6;2;9
ID_5653;41,29;2,14;2022-11-15T00:00:00;1;3;7;6;8
ID_5654;41,33;2,17;2022-07-07T00:00:00;5;7;2;1;6
ID_5655;41,29;2,16;2022-08-29T00:00:00;9;7;7;1;10
ID_5656;41,33;2,15;2022-12-28T00:00:00;9;5;2;5;7
ID_5657;41,30;2,14;2022-11-17T00:00:00;1;8;0;7;4
ID_5658;41,36;2,15;2022-09-10T00:00:00;1;8;8;0;4
ID_5659;41,37;2,16;2023-02-03T00:00:00;8;8;10;9;5
ID_5660;41,37;2,15;2022-01-06T00:00:00;0;1;8;0;8
ID_5661;41,33;2,16;2022-04-16T00:00:00;5;5;10;2;3
ID_5662;41,31;2,18;2022-06-24T00:00:00;0;8;6;6;6
ID_5663;41,37;2,14;2022-06-23T00:00:00;6;4;7;1;5
ID_5664;41,32;2,17;2022-08-26T00:00:00;6;4;9;1;10
ID_5665;41,33;2,15;2022-12-10T00:00:00;5;8;1;6;4
ID_5666;41,30;2,14;2022-03-08T00:00:00;3;3;7;1;4
ID_5667;41,33;2,17;2022-10-02T00:00:00;6;9;2;10;6
ID_5668;41,31;2,17;2022-11-09T00:00:00;1;6;0;9;1
ID_5669;41,35;2,16;2022-08-27T00:00:00;4;9;0;6;9
ID_5670;41,31;2,18;2022-08-12T00:00:00;7;7;3;10;1
ID_5671;41,32;2,14;2023-02-16T00:00:00;5;4;3;1;1
ID_5672;41,30;2,15;2022-10-12T00:00:00;2;7;7;8;3
ID_5673;41,30;2,18;2023-02-17T00:00:00;7;7;10;4;1
ID_5674;41,32;2,18;2022-05-12T00:00:00;1;5;2;7;9
ID_5675;41,31;2,14;2022-01-22T00:00:00;6;5;10;9;10
ID_5676;41,36;2,14;2022-10-09T00:00:00;9;2;7;6;1
ID_5677;41,29;2,14;2022-09-16T00:00:00;4;0;1;7;9
ID_5678;41,36;2,14;2022-09-24T00:00:00;0;3;8;5;7
ID_5679;41,29;2,15;2022-11-13T00:00:00;2;8;2;3;5
ID_5680;41,37;2,17;2023-01-07T00:00:00;6;3;8;8;6
ID_5681;41,32;2,16;2022-08-21T00:00:00;3;6;5;6;1
ID_5682;41,29;2,18;2022-11-08T00:00:00;6;5;10;0;1
ID_5683;41,35;2,14;2022-03-13T00:00:00;3;1;1;7;0
ID_5684;41,36;2,14;2022-12-23T00:00:00;3;4;2;9;7
ID_5685;41,35;2,18;2022-04-23T00:00:00;2;7;4;10;1
ID_5686;41,29;2,16;2022-03-09T00:00:00;8;9;10;0;0
ID_5687;41,29;2,16;2022-08-05T00:00:00;6;3;6;6;7
ID_5688;41,37;2,18;2023-01-26T00:00:00;7;6;2;3;5
ID_5689;41,32;2,14;2022-09-20T00:00:00;7;8;7;3;10
ID_5690;41,35;2,18;2022-10-12T00:00:00;4;9;0;2;1
ID_5691;41,34;2,15;2023-02-06T00:00:00;3;9;1;0;5
ID_5692;41,33;2,15;2022-07-19T00:00:00;5;4;2;5;1
ID_5693;41,30;2,18;2022-03-17T00:00:00;6;3;8;7;9
ID_5694;41,37;2,16;2023-01-29T00:00:00;4;2;0;9;1
ID_5695;41,30;2,18;2022-10-11T00:00:00;7;0;9;9;0
ID_5696;41,35;2,18;2022-04-09T00:00:00;6;6;6;8;7
ID_5697;41,32;2,14;2022-04-17T00:00:00;5;3;8;5;5
ID_5698;41,33;2,16;2022-10-26T00:00:00;4;6;5;6;1
ID_5699;41,31;2,16;2022-09-29T00:00:00;9;5;3;3;8
ID_5700;41,35;2,15;2022-12-15T00:00:00;0;5;9;0;9
ID_5701;41,34;2,15;2022-08-26T00:00:00;4;6;4;10;5
ID_5702;41,36;2,15;2022-01-03T00:00:00;4;7;9;0;7
ID_5703;41,35;2,18;2022-03-11T00:00:00;4;2;6;7;0
ID_5704;41,31;2,15;2022-08-02T00:00:00;0;2;0;8;4
ID_5705;41,34;2,17;2022-11-25T00:00:00;4;5;7;3;4
ID_5706;41,32;2,16;2022-02-20T00:00:00;6;1;8;5;9
ID_5707;41,35;2,15;2022-10-02T00:00:00;3;0;4;5;0
ID_5708;41,29;2,15;2022-10-12T00:00:00;10;0;4;3;6
ID_5709;41,31;2,15;2022-09-13T00:00:00;9;5;9;5;0
ID_5710;41,34;2,15;2023-01-06T00:00:00;3;5;6;1;9
ID_5711;41,37;2,16;2022-06-28T00:00:00;0;3;0;2;9
ID_5712;41,31;2,16;2022-01-04T00:00:00;4;0;6;5;3
ID_5713;41,30;2,15;2022-02-23T00:00:00;10;2;6;0;7
ID_5714;41,37;2,14;2022-12-08T00:00:00;8;8;10;1;6
ID_5715;41,36;2,15;2022-03-31T00:00:00;1;8;4;8;6
ID_5716;41,36;2,18;2023-01-12T00:00:00;8;0;5;3;5
ID_5717;41,35;2,18;2022-02-16T00:00:00;8;8;4;7;4
ID_5718;41,30;2,15;2022-05-30T00:00:00;2;1;1;8;3
ID_5719;41,30;2,15;2022-03-12T00:00:00;4;1;0;8;3
ID_5720;41,30;2,14;2022-08-15T00:00:00;4;2;5;6;6
ID_5721;41,36;2,17;2022-09-02T00:00:00;6;0;3;4;0
ID_5722;41,34;2,14;2022-06-04T00:00:00;2;7;2;7;0
ID_5723;41,33;2,16;2022-11-06T00:00:00;5;3;5;8;10
ID_5724;41,29;2,15;2022-12-14T00:00:00;5;2;0;0;7
ID_5725;41,33;2,14;2022-07-21T00:00:00;6;6;2;10;1
ID_5726;41,33;2,18;2022-06-23T00:00:00;5;5;0;4;9
ID_5727;41,36;2,16;2022-07-13T00:00:00;8;0;9;1;5
ID_5728;41,31;2,16;2022-01-05T00:00:00;4;8;8;6;9
ID_5729;41,36;2,15;2022-10-30T00:00:00;4;8;6;4;10
ID_5730;41,36;2,15;2022-12-30T00:00:00;10;9;8;5;6
ID_5731;41,29;2,16;2022-12-27T00:00:00;5;1;10;2;4
ID_5732;41,36;2,15;2022-12-02T00:00:00;6;5;6;7;10
ID_5733;41,33;2,18;2022-02-04T00:00:00;8;9;9;6;9
ID_5734;41,32;2,16;2022-08-28T00:00:00;0;1;1;3;9
ID_5735;41,30;2,14;2022-08-01T00:00:00;2;1;2;5;6
ID_5736;41,36;2,15;2022-11-02T00:00:00;8;0;5;1;6
ID_5737;41,37;2,17;2022-09-22T00:00:00;10;6;6;7;5
ID_5738;41,33;2,16;2022-08-10T00:00:00;5;7;8;8;10
ID_5739;41,29;2,15;2023-01-19T00:00:00;9;2;6;9;3
ID_5740;41,36;2,14;2023-02-04T00:00:00;0;9;10;4;10
ID_5741;41,34;2,17;2023-02-12T00:00:00;0;8;9;6;5
ID_5742;41,36;2,17;2022-02-20T00:00:00;7;8;5;4;2
ID_5743;41,35;2,18;2022-06-23T00:00:00;4;5;8;7;2
ID_5744;41,32;2,17;2022-01-29T00:00:00;8;7;0;8;8
ID_5745;41,31;2,15;2022-08-27T00:00:00;8;4;2;2;10
ID_5746;41,30;2,14;2022-08-05T00:00:00;3;7;7;4;9
ID_5747;41,29;2,16;2022-06-15T00:00:00;1;4;10;9;9
ID_5748;41,31;2,16;2022-10-18T00:00:00;6;7;9;6;0
ID_5749;41,29;2,16;2022-07-02T00:00:00;7;5;2;6;5
ID_5750;41,31;2,16;2022-04-27T00:00:00;6;5;0;1;3
ID_5751;41,29;2,16;2022-12-26T00:00:00;5;6;1;1;1
ID_5752;41,36;2,18;2022-11-07T00:00:00;0;5;8;8;7
ID_5753;41,36;2,16;2023-01-13T00:00:00;0;4;1;6;9
ID_5754;41,31;2,14;2022-07-02T00:00:00;8;9;9;2;8
ID_5755;41,31;2,17;2022-11-29T00:00:00;1;7;6;0;3
ID_5756;41,35;2,17;2022-12-10T00:00:00;8;6;3;7;2
ID_5757;41,34;2,17;2022-07-27T00:00:00;4;5;0;6;1
ID_5758;41,32;2,17;2022-08-18T00:00:00;4;5;2;10;7
ID_5759;41,35;2,17;2023-01-11T00:00:00;5;7;7;6;7
ID_5760;41,32;2,18;2022-01-03T00:00:00;4;7;5;3;5
ID_5761;41,37;2,16;2023-02-28T00:00:00;10;4;4;3;10
ID_5762;41,32;2,18;2022-01-23T00:00:00;5;10;6;10;2
ID_5763;41,31;2,17;2022-09-22T00:00:00;0;4;8;1;3
ID_5764;41,32;2,15;2022-08-26T00:00:00;3;10;10;8;4
ID_5765;41,30;2,16;2022-04-03T00:00:00;7;5;5;10;4
ID_5766;41,33;2,18;2022-01-17T00:00:00;3;0;3;3;3
ID_5767;41,37;2,16;2022-05-10T00:00:00;8;7;8;1;3
ID_5768;41,32;2,16;2022-02-26T00:00:00;3;3;7;2;9
ID_5769;41,29;2,17;2022-03-14T00:00:00;3;0;3;1;9
ID_5770;41,36;2,18;2022-08-10T00:00:00;3;5;2;2;1
ID_5771;41,31;2,14;2022-01-19T00:00:00;3;9;3;7;1
ID_5772;41,29;2,14;2022-04-08T00:00:00;5;7;3;4;2
ID_5773;41,32;2,15;2022-05-20T00:00:00;0;1;9;8;7
ID_5774;41,31;2,17;2022-09-09T00:00:00;10;6;5;10;7
ID_5775;41,36;2,16;2022-11-11T00:00:00;8;8;2;6;5
ID_5776;41,31;2,15;2022-12-02T00:00:00;7;2;6;6;10
ID_5777;41,33;2,17;2022-05-05T00:00:00;2;7;5;1;0
ID_5778;41,36;2,18;2022-02-28T00:00:00;5;9;4;2;10
ID_5779;41,30;2,17;2022-08-20T00:00:00;5;2;5;8;0
ID_5780;41,31;2,14;2023-01-10T00:00:00;2;10;4;3;5
ID_5781;41,30;2,14;2022-12-24T00:00:00;9;1;1;4;2
ID_5782;41,31;2,17;2022-01-29T00:00:00;1;4;10;9;3
ID_5783;41,37;2,16;2022-05-05T00:00:00;5;1;5;1;4
ID_5784;41,32;2,15;2022-09-22T00:00:00;5;8;5;10;8
ID_5785;41,36;2,18;2022-04-05T00:00:00;5;8;6;5;6
ID_5786;41,34;2,16;2022-03-06T00:00:00;3;10;7;1;2
ID_5787;41,37;2,17;2022-11-27T00:00:00;0;7;2;5;9
ID_5788;41,35;2,17;2023-02-09T00:00:00;4;9;7;6;5
ID_5789;41,36;2,18;2022-06-02T00:00:00;1;1;0;8;7
ID_5790;41,34;2,17;2022-01-02T00:00:00;0;0;2;1;4
ID_5791;41,36;2,14;2022-12-31T00:00:00;4;6;5;6;0
ID_5792;41,29;2,18;2022-11-01T00:00:00;4;10;4;10;8
ID_5793;41,36;2,18;2022-02-02T00:00:00;3;4;10;10;6
ID_5794;41,33;2,15;2022-09-21T00:00:00;1;7;3;0;7
ID_5795;41,36;2,18;2022-03-09T00:00:00;5;5;2;3;6
ID_5796;41,31;2,17;2022-01-31T00:00:00;10;3;5;0;1
ID_5797;41,29;2,18;2023-02-28T00:00:00;2;3;4;7;10
ID_5798;41,34;2,17;2022-08-10T00:00:00;2;7;10;7;10
ID_5799;41,32;2,16;2022-11-06T00:00:00;6;1;5;7;7
ID_5800;41,34;2,18;2022-08-08T00:00:00;1;6;4;9;6
ID_5801;41,36;2,14;2022-09-08T00:00:00;6;2;4;6;5
ID_5802;41,36;2,17;2022-10-21T00:00:00;5;7;4;2;7
ID_5803;41,30;2,18;2022-03-19T00:00:00;2;7;8;1;1
ID_5804;41,37;2,16;2022-03-03T00:00:00;2;8;4;2;5
ID_5805;41,31;2,18;2022-12-23T00:00:00;10;2;10;10;0
ID_5806;41,29;2,18;2022-04-13T00:00:00;7;9;9;7;4
ID_5807;41,31;2,16;2022-02-27T00:00:00;5;2;10;5;8
ID_5808;41,32;2,15;2022-01-23T00:00:00;1;4;9;3;8
ID_5809;41,30;2,15;2022-06-14T00:00:00;3;0;5;8;5
ID_5810;41,33;2,17;2022-11-04T00:00:00;1;5;2;1;2
ID_5811;41,31;2,14;2022-12-02T00:00:00;9;2;9;3;6
ID_5812;41,36;2,15;2022-01-19T00:00:00;6;5;2;10;9
ID_5813;41,30;2,18;2022-03-05T00:00:00;7;8;8;6;5
ID_5814;41,29;2,14;2022-08-23T00:00:00;4;8;8;6;3
ID_5815;41,30;2,16;2022-06-14T00:00:00;0;0;2;3;0
ID_5816;41,30;2,15;2022-06-30T00:00:00;1;9;7;0;2
ID_5817;41,33;2,18;2022-10-03T00:00:00;5;10;9;1;4
ID_5818;41,29;2,14;2022-04-15T00:00:00;8;8;8;7;3
