id;lat;lng;time;plastico objeto ;medusas;otros;plastico agregados;boyas
ID_775;41,34;2,14;2023-02-19T00:00:00;10;6;10;0;5
ID_776;41,34;2,17;2022-04-03T00:00:00;4;7;0;8;2
ID_777;41,29;2,15;2022-07-11T00:00:00;10;10;5;9;5
ID_778;41,35;2,15;2022-03-11T00:00:00;2;9;6;3;4
ID_779;41,35;2,18;2022-09-22T00:00:00;1;1;0;5;7
ID_780;41,37;2,17;2022-06-19T00:00:00;7;3;0;8;5
ID_781;41,32;2,14;2022-05-09T00:00:00;8;8;6;10;1
ID_782;41,32;2,14;2022-01-23T00:00:00;6;3;7;7;2
ID_783;41,35;2,15;2022-06-06T00:00:00;9;1;8;3;1
ID_784;41,34;2,17;2022-02-25T00:00:00;7;7;9;8;0
ID_785;41,35;2,17;2022-09-26T00:00:00;10;9;1;6;3
ID_786;41,34;2,18;2022-02-15T00:00:00;4;7;6;2;0
ID_787;41,36;2,17;2022-02-23T00:00:00;9;4;9;1;1
ID_788;41,29;2,14;2022-10-28T00:00:00;4;1;10;7;0
ID_789;41,30;2,16;2022-07-23T00:00:00;10;6;0;2;1
ID_790;41,32;2,18;2022-08-27T00:00:00;1;0;3;4;5
ID_791;41,30;2,18;2022-06-27T00:00:00;1;5;1;1;7
ID_792;41,32;2,16;2022-06-29T00:00:00;1;3;9;0;3
ID_793;41,33;2,18;2022-11-22T00:00:00;9;5;3;4;9
ID_794;41,36;2,15;2023-01-18T00:00:00;10;5;0;10;8
ID_795;41,32;2,18;2023-01-21T00:00:00;2;10;10;5;5
ID_796;41,35;2,18;2022-01-05T00:00:00;4;6;10;7;4
ID_797;41,35;2,18;2022-08-05T00:00:00;7;8;0;3;3
ID_798;41,35;2,18;2022-05-07T00:00:00;2;0;6;3;9
ID_799;41,34;2,17;2022-03-25T00:00:00;2;0;2;3;8
ID_800;41,29;2,14;2022-04-26T00:00:00;4;2;6;2;5
ID_801;41,29;2,17;2022-10-03T00:00:00;3;2;10;4;0
ID_802;41,29;2,15;2022-05-23T00:00:00;1;3;6;10;1
ID_803;41,37;2,17;2023-01-01T00:00:00;2;7;5;7;9
ID_804;41,32;2,14;2022-06-09T00:00:00;7;4;4;2;6
ID_805;41,32;2,14;2022-08-27T00:00:00;10;2;6;7;8
ID_806;41,32;2,18;2022-09-02T00:00:00;5;7;5;0;0
ID_807;41,34;2,14;2023-01-15T00:00:00;4;1;2;9;7
ID_808;41,33;2,14;2023-01-12T00:00:00;5;1;5;2;10
ID_809;41,37;2,18;2022-12-21T00:00:00;2;7;1;1;1
ID_810;41,34;2,18;2022-06-19T00:00:00;0;0;1;9;1
ID_811;41,30;2,18;2022-01-13T00:00:00;8;10;6;6;3
ID_812;41,32;2,16;2022-12-04T00:00:00;2;6;5;4;7
ID_813;41,36;2,15;2022-02-25T00:00:00;1;4;4;5;1
ID_814;41,33;2,16;2022-02-20T00:00:00;0;0;0;4;1
ID_815;41,35;2,15;2022-08-18T00:00:00;8;1;1;8;2
ID_816;41,35;2,16;2022-10-23T00:00:00;10;8;9;10;1
ID_817;41,37;2,15;2023-02-25T00:00:00;5;3;0;10;9
ID_818;41,36;2,14;2022-03-23T00:00:00;0;1;1;9;0
ID_819;41,29;2,16;2022-04-30T00:00:00;4;2;8;0;4
ID_820;41,32;2,16;2022-11-28T00:00:00;7;10;8;1;1
ID_821;41,30;2,17;2022-01-06T00:00:00;1;2;1;2;1
ID_822;41,36;2,18;2022-06-21T00:00:00;2;7;5;7;4
ID_823;41,31;2,16;2022-06-14T00:00:00;2;10;3;5;7
ID_824;41,33;2,14;2022-04-24T00:00:00;9;4;0;2;4
ID_825;41,34;2,16;2022-03-13T00:00:00;6;4;2;10;0
ID_826;41,37;2,15;2023-02-15T00:00:00;5;9;0;1;10
ID_827;41,33;2,16;2022-10-17T00:00:00;6;0;9;8;3
ID_828;41,35;2,15;2023-02-12T00:00:00;9;1;6;6;9
ID_829;41,30;2,17;2022-01-08T00:00:00;0;10;10;10;3
ID_830;41,30;2,14;2022-12-10T00:00:00;4;10;10;2;2
ID_831;41,32;2,17;2022-04-09T00:00:00;3;3;10;5;5
ID_832;41,35;2,15;2022-05-18T00:00:00;4;2;10;4;10
ID_833;41,31;2,16;2022-03-04T00:00:00;2;8;1;8;3
ID_834;41,36;2,14;2022-05-18T00:00:00;2;3;2;9;1
ID_835;41,37;2,18;2022-06-01T00:00:00;6;4;6;10;10
ID_836;41,33;2,14;2022-09-14T00:00:00;7;8;2;6;6
ID_837;41,29;2,17;2022-09-18T00:00:00;2;5;5;9;7
ID_838;41,37;2,17;2022-06-18T00:00:00;2;5;10;10;6
ID_839;41,37;2,16;2023-02-27T00:00:00;3;0;7;3;8
ID_840;41,31;2,15;2023-01-21T00:00:00;8;8;8;6;10
ID_841;41,35;2,16;2023-01-07T00:00:00;6;3;7;8;4
ID_842;41,35;2,15;2022-06-09T00:00:00;1;9;3;3;7
ID_843;41,33;2,15;2023-01-28T00:00:00;4;10;3;5;0
ID_844;41,29;2,14;2022-10-24T00:00:00;1;0;2;9;8
ID_845;41,31;2,14;2022-08-17T00:00:00;1;1;4;1;1
ID_846;41,37;2,18;2022-09-21T00:00:00;1;0;8;7;0
ID_847;41,37;2,14;2023-01-28T00:00:00;8;5;1;7;8
ID_848;41,32;2,15;2022-07-24T00:00:00;0;9;7;3;5
ID_849;41,37;2,14;2022-06-01T00:00:00;6;0;1;0;7
ID_850;41,33;2,18;2022-03-19T00:00:00;1;6;9;9;8
ID_851;41,37;2,15;2022-07-06T00:00:00;0;8;7;10;9
ID_852;41,34;2,17;2022-03-28T00:00:00;8;10;5;0;1
ID_853;41,29;2,14;2022-03-26T00:00:00;4;9;8;4;3
ID_854;41,30;2,15;2022-10-11T00:00:00;3;7;1;1;1
ID_855;41,32;2,16;2023-01-30T00:00:00;5;8;2;6;0
ID_856;41,35;2,18;2022-10-07T00:00:00;3;6;9;9;0
ID_857;41,29;2,14;2022-03-04T00:00:00;4;6;0;5;9
ID_858;41,34;2,16;2022-04-01T00:00:00;6;4;7;5;4
ID_859;41,31;2,15;2022-12-26T00:00:00;9;2;0;0;8
ID_860;41,35;2,14;2022-01-08T00:00:00;9;7;9;7;2
ID_861;41,32;2,18;2022-12-29T00:00:00;8;7;6;2;6
ID_862;41,33;2,17;2022-05-14T00:00:00;2;4;2;2;7
ID_863;41,36;2,15;2023-01-06T00:00:00;3;3;1;2;0
ID_864;41,36;2,15;2022-05-26T00:00:00;2;8;2;4;2
ID_865;41,33;2,18;2022-07-24T00:00:00;5;2;7;6;3
ID_866;41,30;2,17;2022-11-09T00:00:00;4;1;7;8;9
ID_867;41,30;2,18;2023-01-01T00:00:00;6;8;5;1;5
ID_868;41,31;2,14;2022-01-15T00:00:00;6;7;2;1;2
ID_869;41,37;2,16;2022-03-23T00:00:00;5;4;7;6;9
ID_870;41,34;2,18;2022-11-07T00:00:00;10;3;2;5;5
ID_871;41,36;2,18;2022-03-31T00:00:00;0;8;0;9;7
ID_872;41,34;2,18;2022-06-21T00:00:00;10;0;0;5;7
ID_873;41,37;2,17;2022-05-18T00:00:00;4;3;7;4;4
ID_874;41,31;2,15;2022-09-29T00:00:00;0;0;6;7;2
ID_875;41,31;2,18;2022-12-08T00:00:00;8;5;6;0;6
ID_876;41,35;2,17;2022-01-09T00:00:00;4;3;1;7;2
ID_877;41,36;2,15;2022-03-13T00:00:00;4;4;6;1;10
ID_878;41,35;2,18;2022-12-31T00:00:00;0;6;7;3;6
ID_879;41,36;2,17;2022-12-12T00:00:00;2;8;1;7;5
ID_880;41,31;2,15;2022-07-05T00:00:00;1;1;2;8;1
ID_881;41,34;2,16;2022-09-06T00:00:00;0;4;6;2;2
ID_882;41,29;2,16;2022-03-10T00:00:00;4;6;7;1;0
ID_883;41,31;2,18;2022-03-15T00:00:00;2;2;10;10;0
ID_884;41,33;2,16;2023-01-18T00:00:00;9;0;8;7;1
ID_885;41,31;2,18;2022-01-13T00:00:00;6;7;0;10;8
ID_886;41,32;2,15;2022-10-21T00:00:00;10;10;3;1;1
ID_887;41,36;2,18;2022-04-22T00:00:00;4;6;0;10;9
ID_888;41,30;2,16;2022-03-18T00:00:00;2;7;6;8;4
ID_889;41,34;2,14;2023-01-20T00:00:00;9;9;7;6;1
ID_890;41,34;2,18;2022-12-11T00:00:00;10;7;5;2;0
ID_891;41,30;2,16;2022-08-04T00:00:00;1;1;7;3;7
ID_892;41,31;2,15;2022-10-03T00:00:00;9;1;7;0;9
ID_893;41,32;2,17;2022-07-13T00:00:00;7;1;6;2;10
ID_894;41,30;2,15;2022-07-30T00:00:00;9;10;2;7;7
ID_895;41,32;2,17;2022-11-04T00:00:00;0;3;10;6;0
ID_896;41,37;2,17;2022-05-26T00:00:00;8;3;7;6;7
ID_897;41,36;2,18;2022-06-09T00:00:00;5;7;10;10;6
ID_898;41,35;2,18;2023-01-01T00:00:00;7;5;1;7;4
ID_899;41,33;2,17;2022-08-21T00:00:00;2;1;5;1;9
ID_900;41,31;2,16;2022-02-16T00:00:00;5;4;3;7;10
ID_901;41,30;2,14;2022-07-31T00:00:00;8;4;4;9;8
ID_902;41,30;2,15;2022-11-09T00:00:00;6;3;6;7;2
ID_903;41,32;2,16;2023-02-10T00:00:00;4;10;7;0;10
ID_904;41,34;2,16;2022-12-08T00:00:00;2;8;0;7;0
ID_905;41,31;2,17;2023-02-25T00:00:00;7;2;3;6;3
ID_906;41,30;2,18;2022-05-14T00:00:00;5;8;5;9;3
ID_907;41,34;2,15;2022-02-26T00:00:00;0;7;8;10;9
ID_908;41,34;2,16;2022-08-13T00:00:00;5;5;4;7;9
ID_909;41,36;2,17;2022-05-28T00:00:00;6;2;9;5;4
ID_910;41,37;2,16;2022-09-16T00:00:00;10;3;9;2;9
ID_911;41,37;2,15;2022-03-20T00:00:00;5;6;6;4;6
ID_912;41,34;2,14;2022-01-28T00:00:00;0;1;7;6;10
ID_913;41,32;2,14;2022-10-30T00:00:00;7;8;5;9;3
ID_914;41,35;2,14;2023-01-26T00:00:00;1;2;2;8;2
ID_915;41,33;2,16;2022-11-08T00:00:00;0;5;1;9;9
ID_916;41,36;2,18;2022-10-05T00:00:00;0;1;0;1;4
ID_917;41,33;2,18;2022-03-25T00:00:00;9;4;7;0;3
ID_918;41,30;2,17;2022-01-23T00:00:00;8;7;9;9;8
ID_919;41,34;2,16;2022-01-09T00:00:00;2;9;5;8;0
ID_920;41,31;2,18;2022-06-18T00:00:00;6;10;7;0;7
ID_921;41,31;2,16;2023-02-04T00:00:00;4;3;5;8;1
ID_922;41,36;2,18;2022-05-31T00:00:00;0;7;1;6;10
ID_923;41,33;2,15;2022-12-29T00:00:00;2;4;4;1;2
ID_924;41,30;2,16;2022-02-26T00:00:00;3;5;7;3;2
ID_925;41,32;2,16;2022-12-26T00:00:00;1;6;6;7;8
ID_926;41,34;2,16;2022-08-11T00:00:00;7;1;7;5;10
ID_927;41,32;2,15;2022-07-06T00:00:00;8;7;9;5;5
ID_928;41,37;2,14;2022-10-31T00:00:00;8;9;6;5;0
ID_929;41,37;2,17;2022-06-28T00:00:00;7;0;2;2;5
ID_930;41,36;2,15;2022-06-14T00:00:00;2;6;5;3;0
ID_931;41,29;2,16;2023-02-21T00:00:00;0;6;6;9;5
ID_932;41,33;2,15;2022-10-22T00:00:00;7;2;7;3;10
ID_933;41,32;2,14;2022-09-29T00:00:00;3;0;0;1;2
ID_934;41,36;2,17;2022-11-25T00:00:00;9;8;8;10;6
ID_935;41,36;2,18;2022-07-25T00:00:00;4;0;6;2;3
ID_936;41,37;2,17;2022-07-21T00:00:00;3;1;7;6;7
ID_937;41,31;2,14;2022-04-12T00:00:00;6;10;5;6;3
ID_938;41,29;2,18;2022-09-19T00:00:00;8;0;4;10;8
ID_939;41,37;2,15;2022-02-02T00:00:00;0;9;7;3;2
ID_940;41,36;2,18;2022-12-28T00:00:00;3;8;10;7;6
ID_941;41,33;2,17;2022-11-27T00:00:00;6;1;0;9;1
ID_942;41,37;2,14;2022-01-28T00:00:00;1;6;8;1;5
ID_943;41,36;2,17;2022-01-26T00:00:00;9;1;4;1;5
ID_944;41,36;2,16;2023-02-06T00:00:00;0;10;6;3;5
ID_945;41,29;2,16;2022-12-27T00:00:00;4;3;3;6;7
ID_946;41,31;2,17;2022-07-01T00:00:00;10;8;6;7;2
ID_947;41,32;2,15;2022-01-11T00:00:00;8;0;7;9;8
ID_948;41,37;2,18;2022-04-13T00:00:00;2;8;2;0;3
ID_949;41,33;2,15;2023-02-26T00:00:00;7;2;9;6;1
ID_950;41,32;2,17;2022-07-24T00:00:00;1;3;8;0;7
ID_951;41,31;2,16;2023-02-26T00:00:00;0;9;3;5;4
ID_952;41,37;2,14;2022-05-08T00:00:00;6;4;0;2;1
ID_953;41,37;2,14;2022-12-05T00:00:00;2;7;7;10;0
ID_954;41,30;2,16;2022-03-16T00:00:00;8;4;7;4;5
ID_955;41,36;2,18;2022-01-07T00:00:00;4;8;9;0;2
ID_956;41,37;2,15;2022-03-12T00:00:00;7;3;9;1;7
ID_957;41,37;2,18;2022-03-18T00:00:00;1;5;8;5;2
ID_958;41,35;2,14;2022-05-20T00:00:00;6;1;4;4;8
ID_959;41,36;2,18;2023-01-29T00:00:00;8;9;0;0;1
ID_960;41,34;2,16;2022-02-02T00:00:00;10;0;10;0;4
ID_961;41,34;2,17;2022-01-06T00:00:00;3;5;1;1;10
ID_962;41,30;2,14;2023-02-28T00:00:00;1;6;1;0;6
ID_963;41,34;2,16;2022-06-02T00:00:00;7;0;8;7;8
ID_964;41,33;2,14;2022-09-21T00:00:00;5;2;7;9;0
ID_965;41,30;2,17;2022-03-26T00:00:00;0;4;0;3;6
ID_966;41,35;2,14;2022-11-17T00:00:00;7;3;7;2;1
ID_967;41,37;2,18;2022-12-08T00:00:00;0;9;3;10;1
ID_968;41,32;2,17;2022-02-26T00:00:00;8;4;6;5;9
ID_969;41,29;2,15;2022-10-28T00:00:00;5;9;0;8;1
ID_970;41,34;2,16;2022-07-28T00:00:00;5;8;2;4;0
ID_971;41,33;2,15;2022-11-08T00:00:00;9;4;4;0;10
ID_972;41,36;2,16;2022-10-21T00:00:00;2;0;4;2;0
ID_973;41,36;2,17;2022-10-03T00:00:00;3;7;10;9;4
ID_974;41,30;2,14;2022-09-25T00:00:00;5;1;4;10;9
ID_975;41,35;2,15;2022-06-22T00:00:00;3;1;6;0;4
ID_976;41,32;2,14;2022-12-15T00:00:00;9;1;2;6;6
ID_977;41,29;2,15;2022-03-27T00:00:00;8;5;9;10;6
ID_978;41,36;2,16;2022-10-11T00:00:00;2;10;2;0;6
ID_979;41,29;2,15;2023-03-01T00:00:00;5;6;4;2;3
ID_980;41,29;2,17;2022-06-01T00:00:00;7;4;6;8;5
ID_981;41,34;2,16;2023-02-28T00:00:00;4;5;4;6;10
ID_982;41,31;2,14;2022-12-15T00:00:00;5;1;9;1;2
ID_983;41,34;2,17;2022-05-28T00:00:00;9;4;6;3;0
ID_984;41,35;2,17;2022-03-11T00:00:00;0;10;9;8;0
ID_985;41,37;2,16;2022-08-15T00:00:00;9;10;10;7;2
ID_986;41,32;2,17;2022-10-20T00:00:00;4;1;5;7;3
ID_987;41,30;2,18;2023-02-28T00:00:00;10;2;2;8;5
ID_988;41,37;2,16;2022-02-03T00:00:00;1;6;10;3;8
ID_989;41,31;2,15;2022-09-12T00:00:00;6;9;0;4;2
ID_990;41,29;2,16;2022-05-06T00:00:00;9;8;2;2;4
ID_991;41,34;2,18;2022-10-22T00:00:00;0;2;7;2;4
ID_992;41,29;2,17;2023-01-09T00:00:00;8;2;0;3;3
ID_993;41,30;2,16;2022-05-17T00:00:00;5;6;0;2;9
ID_994;41,29;2,15;2022-07-04T00:00:00;0;10;4;6;9
ID_995;41,29;2,15;2022-04-19T00:00:00;8;4;3;3;6
ID_996;41,32;2,17;2023-01-03T00:00:00;10;0;0;10;6
ID_997;41,32;2,15;2023-02-01T00:00:00;6;6;0;1;3
ID_998;41,33;2,15;2022-01-12T00:00:00;10;3;10;9;9
ID_999;41,36;2,17;2022-01-19T00:00:00;3;5;6;0;10
ID_1000;41,33;2,15;2022-02-23T00:00:00;3;6;3;1;3
ID_1001;41,35;2,17;2022-03-23T00:00:00;7;7;1;2;9
ID_1002;41,34;2,15;2022-12-10T00:00:00;3;5;7;8;6
ID_1003;41,29;2,16;2022-05-17T00:00:00;0;3;8;10;6
ID_1004;41,34;2,14;2022-07-21T00:00:00;9;1;6;2;9
ID_1005;41,33;2,16;2022-01-31T00:00:00;8;5;1;7;4
ID_1006;41,35;2,18;2022-11-06T00:00:00;8;10;7;8;6
ID_1007;41,35;2,14;2022-03-24T00:00:00;5;3;5;8;8
ID_1008;41,30;2,17;2022-09-07T00:00:00;1;0;2;0;1
ID_1009;41,36;2,17;2022-11-19T00:00:00;7;1;8;7;10
ID_1010;41,37;2,17;2022-11-02T00:00:00;1;1;8;6;1
ID_1011;41,34;2,14;2022-09-09T00:00:00;5;4;0;6;6
ID_1012;41,37;2,15;2023-01-22T00:00:00;7;0;6;5;4
ID_1013;41,31;2,16;2022-03-04T00:00:00;2;3;4;9;5
ID_1014;41,30;2,16;2022-12-19T00:00:00;3;2;6;4;10
ID_1015;41,30;2,17;2022-04-22T00:00:00;5;4;3;7;6
ID_1016;41,32;2,14;2022-04-23T00:00:00;8;4;5;8;1
ID_1017;41,30;2,16;2022-05-29T00:00:00;8;9;0;4;7
ID_1018;41,29;2,18;2023-01-19T00:00:00;7;4;10;1;3
ID_1019;41,32;2,14;2022-09-18T00:00:00;2;10;10;3;1
ID_1020;41,35;2,16;2022-07-18T00:00:00;8;8;8;0;9
ID_1021;41,35;2,17;2022-09-06T00:00:00;1;9;8;0;7
ID_1022;41,32;2,16;2022-12-11T00:00:00;4;10;8;6;7
ID_1023;41,35;2,16;2022-04-15T00:00:00;1;10;7;7;2
ID_1024;41,29;2,17;2022-06-26T00:00:00;4;0;0;2;10
ID_1025;41,35;2,15;2022-02-17T00:00:00;0;10;2;6;5
ID_1026;41,34;2,16;2022-08-03T00:00:00;1;6;4;6;9
ID_1027;41,34;2,17;2022-04-06T00:00:00;6;4;0;0;5
ID_1028;41,36;2,15;2022-03-04T00:00:00;8;0;9;1;5
ID_1029;41,29;2,16;2022-11-05T00:00:00;7;5;3;5;2
ID_1030;41,32;2,18;2022-06-19T00:00:00;3;9;7;6;4
ID_1031;41,32;2,15;2022-11-02T00:00:00;7;10;5;10;3
ID_1032;41,35;2,16;2022-12-16T00:00:00;9;4;1;2;5
ID_1033;41,33;2,18;2022-02-15T00:00:00;8;10;0;5;4
ID_1034;41,30;2,17;2022-08-17T00:00:00;5;9;10;6;9
ID_1035;41,30;2,15;2022-01-12T00:00:00;7;1;9;7;4
ID_1036;41,36;2,15;2022-10-14T00:00:00;5;0;5;4;1
ID_1037;41,34;2,18;2022-02-19T00:00:00;5;6;1;7;6
ID_1038;41,29;2,14;2022-05-17T00:00:00;9;8;3;3;10
ID_1039;41,34;2,16;2022-03-25T00:00:00;0;1;9;8;3
ID_1040;41,30;2,17;2023-01-21T00:00:00;7;8;0;9;1
ID_1041;41,36;2,15;2022-11-08T00:00:00;7;0;3;2;10
ID_1042;41,30;2,17;2022-03-09T00:00:00;5;7;9;4;9
ID_1043;41,33;2,18;2022-02-28T00:00:00;7;4;0;5;10
ID_1044;41,37;2,15;2022-10-25T00:00:00;9;7;6;6;3
ID_1045;41,30;2,15;2022-07-23T00:00:00;9;7;4;1;2
ID_1046;41,30;2,18;2022-09-17T00:00:00;4;0;0;7;9
ID_1047;41,29;2,14;2022-03-05T00:00:00;2;2;0;9;4
ID_1048;41,36;2,17;2022-12-14T00:00:00;2;9;3;10;8
ID_1049;41,33;2,18;2022-02-05T00:00:00;9;6;1;6;2
ID_1050;41,29;2,16;2022-02-07T00:00:00;4;2;3;9;9
ID_1051;41,36;2,15;2022-01-13T00:00:00;8;3;4;10;1
ID_1052;41,36;2,15;2022-07-13T00:00:00;7;1;6;4;8
ID_1053;41,32;2,14;2022-11-14T00:00:00;4;6;6;0;0
ID_1054;41,32;2,14;2022-12-27T00:00:00;2;1;5;3;0
ID_1055;41,32;2,15;2022-01-16T00:00:00;3;1;3;8;2
ID_1056;41,36;2,17;2022-06-15T00:00:00;6;0;8;7;8
ID_1057;41,35;2,15;2022-06-25T00:00:00;3;8;7;10;5
ID_1058;41,36;2,18;2022-07-19T00:00:00;5;8;0;6;10
ID_1059;41,33;2,15;2022-08-06T00:00:00;0;3;5;1;4
ID_1060;41,31;2,14;2023-01-19T00:00:00;7;2;8;1;10
ID_1061;41,33;2,18;2022-12-19T00:00:00;3;5;4;2;4
ID_1062;41,33;2,16;2022-04-20T00:00:00;2;2;2;4;7
ID_1063;41,32;2,16;2022-10-07T00:00:00;3;10;6;7;1
ID_1064;41,36;2,17;2023-02-25T00:00:00;7;5;4;7;1
ID_1065;41,36;2,18;2023-01-16T00:00:00;7;8;6;10;1
ID_1066;41,29;2,15;2022-09-01T00:00:00;10;4;3;4;8
ID_1067;41,35;2,15;2023-01-21T00:00:00;5;5;9;10;0
ID_1068;41,34;2,14;2022-08-10T00:00:00;10;2;1;6;6
ID_1069;41,35;2,14;2022-03-05T00:00:00;7;10;5;8;9
ID_1070;41,36;2,17;2022-11-07T00:00:00;3;10;9;10;9
ID_1071;41,34;2,17;2022-03-28T00:00:00;9;7;1;9;3
ID_1072;41,37;2,17;2022-01-19T00:00:00;7;0;5;7;10
ID_1073;41,29;2,16;2022-08-17T00:00:00;4;2;3;3;4
ID_1074;41,34;2,18;2022-05-04T00:00:00;7;2;2;6;6
ID_1075;41,29;2,18;2022-04-17T00:00:00;9;4;0;0;1
ID_1076;41,32;2,17;2022-04-14T00:00:00;6;5;7;6;2
ID_1077;41,35;2,16;2022-01-24T00:00:00;9;7;10;6;7
ID_1078;41,29;2,17;2022-08-29T00:00:00;6;10;3;1;0
ID_1079;41,34;2,18;2022-08-27T00:00:00;3;1;2;6;9
ID_1080;41,34;2,17;2022-01-25T00:00:00;0;3;9;9;7
ID_1081;41,31;2,14;2022-12-12T00:00:00;3;1;1;0;3
ID_1082;41,37;2,16;2022-02-14T00:00:00;4;0;8;10;4
ID_1083;41,29;2,18;2022-12-19T00:00:00;2;6;10;2;6
ID_1084;41,34;2,16;2023-01-15T00:00:00;4;6;5;0;8
ID_1085;41,33;2,15;2022-11-14T00:00:00;10;1;9;10;9
ID_1086;41,31;2,16;2022-09-11T00:00:00;8;4;6;5;1
ID_1087;41,31;2,16;2023-01-18T00:00:00;10;3;6;1;1
ID_1088;41,35;2,17;2022-09-15T00:00:00;8;10;6;3;10
ID_1089;41,36;2,16;2022-07-10T00:00:00;0;2;2;4;2
ID_1090;41,36;2,18;2022-05-12T00:00:00;9;3;10;5;4
ID_1091;41,32;2,14;2022-02-20T00:00:00;9;3;9;0;0
ID_1092;41,31;2,14;2022-05-04T00:00:00;1;4;7;4;0
ID_1093;41,37;2,16;2022-02-07T00:00:00;4;6;2;5;5
ID_1094;41,33;2,18;2023-01-20T00:00:00;2;7;0;3;3
ID_1095;41,32;2,17;2023-02-08T00:00:00;10;2;6;7;4
ID_1096;41,33;2,18;2023-01-20T00:00:00;4;7;4;7;6
ID_1097;41,36;2,17;2023-01-12T00:00:00;2;10;1;0;9
ID_1098;41,33;2,17;2022-01-03T00:00:00;7;1;0;4;5
ID_1099;41,29;2,14;2022-04-13T00:00:00;4;1;9;9;1
ID_1100;41,30;2,16;2022-09-26T00:00:00;7;2;7;7;6
ID_1101;41,33;2,15;2022-08-18T00:00:00;7;5;5;4;7
ID_1102;41,29;2,15;2022-06-04T00:00:00;7;8;9;6;9
ID_1103;41,34;2,17;2022-06-10T00:00:00;0;6;7;5;3
ID_1104;41,36;2,16;2023-03-01T00:00:00;6;5;8;0;5
ID_1105;41,34;2,15;2022-06-28T00:00:00;5;7;4;1;6
ID_1106;41,31;2,16;2022-06-16T00:00:00;4;9;3;9;3
ID_1107;41,29;2,16;2022-09-21T00:00:00;0;4;5;10;7
ID_1108;41,32;2,18;2022-05-02T00:00:00;4;0;9;8;0
ID_1109;41,33;2,17;2022-09-26T00:00:00;2;2;0;8;4
ID_1110;41,33;2,17;2022-04-05T00:00:00;7;3;2;5;7
ID_1111;41,30;2,14;2022-02-06T00:00:00;2;9;7;4;7
ID_1112;41,34;2,18;2023-01-22T00:00:00;2;0;8;5;8
ID_1113;41,33;2,14;2022-06-01T00:00:00;0;10;1;10;8
ID_1114;41,29;2,14;2022-04-11T00:00:00;0;2;8;7;4
ID_1115;41,31;2,14;2022-05-25T00:00:00;5;4;1;2;3
ID_1116;41,32;2,15;2022-10-17T00:00:00;2;10;6;6;3
ID_1117;41,37;2,14;2022-06-24T00:00:00;10;6;4;7;9
ID_1118;41,35;2,16;2022-08-02T00:00:00;9;7;8;3;9
ID_1119;41,33;2,16;2022-02-18T00:00:00;3;4;4;2;1
ID_1120;41,34;2,17;2022-03-27T00:00:00;8;7;5;10;7
ID_1121;41,32;2,16;2022-08-16T00:00:00;7;6;9;10;10
ID_1122;41,36;2,15;2022-12-01T00:00:00;0;8;7;10;0
ID_1123;41,37;2,18;2022-04-10T00:00:00;8;8;4;0;4
ID_1124;41,31;2,18;2022-03-02T00:00:00;5;10;8;0;4
ID_1125;41,31;2,15;2022-11-13T00:00:00;4;1;7;10;4
ID_1126;41,33;2,15;2022-11-18T00:00:00;9;7;4;0;1
ID_1127;41,36;2,18;2022-12-16T00:00:00;7;6;4;1;3
ID_1128;41,36;2,18;2023-02-21T00:00:00;6;6;10;9;10
ID_1129;41,32;2,14;2022-07-14T00:00:00;5;8;5;8;5
ID_1130;41,29;2,14;2022-06-17T00:00:00;10;0;1;4;3
ID_1131;41,30;2,14;2022-01-18T00:00:00;7;2;0;5;6
ID_1132;41,29;2,17;2022-01-09T00:00:00;6;4;3;7;5
ID_1133;41,32;2,14;2022-08-21T00:00:00;1;3;5;7;3
ID_1134;41,33;2,17;2022-12-20T00:00:00;4;10;9;1;8
ID_1135;41,29;2,17;2022-04-12T00:00:00;0;3;1;8;9
ID_1136;41,34;2,14;2023-02-02T00:00:00;6;4;5;6;4
ID_1137;41,35;2,18;2022-03-01T00:00:00;0;9;5;2;5
ID_1138;41,30;2,18;2022-10-05T00:00:00;2;3;8;5;8
ID_1139;41,33;2,14;2022-09-22T00:00:00;3;1;4;9;4
ID_1140;41,29;2,18;2022-05-18T00:00:00;9;1;7;7;7
ID_1141;41,31;2,14;2022-08-19T00:00:00;1;6;8;10;5
ID_1142;41,33;2,15;2022-08-18T00:00:00;0;6;3;1;8
ID_1143;41,36;2,16;2022-01-26T00:00:00;8;6;9;2;5
ID_1144;41,34;2,17;2022-04-12T00:00:00;3;6;9;0;1
ID_1145;41,36;2,16;2023-01-11T00:00:00;1;4;5;10;4
ID_1146;41,37;2,18;2022-03-29T00:00:00;5;4;5;7;4
ID_1147;41,33;2,17;2022-10-18T00:00:00;3;10;1;10;7
ID_1148;41,31;2,18;2023-02-18T00:00:00;9;9;6;8;8
ID_1149;41,36;2,18;2022-09-15T00:00:00;0;0;5;5;1
ID_1150;41,37;2,17;2022-04-30T00:00:00;4;3;1;1;8
ID_1151;41,36;2,15;2022-02-18T00:00:00;4;2;9;5;3
ID_1152;41,36;2,18;2022-07-21T00:00:00;7;0;7;4;4
ID_1153;41,35;2,15;2023-02-09T00:00:00;1;9;10;5;6
ID_1154;41,30;2,18;2022-08-15T00:00:00;1;1;6;8;8
ID_1155;41,36;2,17;2022-10-08T00:00:00;1;2;4;3;9
ID_1156;41,34;2,14;2023-01-06T00:00:00;2;0;3;9;5
ID_1157;41,33;2,16;2023-01-29T00:00:00;5;4;0;7;4
