id;lat;lng;time;plastico objeto ;medusas;otros;plastico agregados;boyas
ID_15359;41,32;2,14;2022-02-13T00:00:00;2;4;9;10;8
ID_15360;41,36;2,17;2023-01-30T00:00:00;4;7;4;4;7
ID_15361;41,33;2,14;2023-01-26T00:00:00;9;5;9;0;1
ID_15362;41,31;2,14;2023-01-22T00:00:00;7;6;4;6;5
ID_15363;41,34;2,16;2022-09-15T00:00:00;2;0;4;9;3
ID_15364;41,37;2,18;2022-01-04T00:00:00;10;0;9;6;9
ID_15365;41,37;2,18;2022-05-09T00:00:00;6;3;4;0;6
ID_15366;41,32;2,14;2022-04-26T00:00:00;3;0;3;2;3
ID_15367;41,34;2,14;2023-02-03T00:00:00;9;3;5;2;3
ID_15368;41,37;2,18;2022-04-26T00:00:00;9;7;7;2;9
ID_15369;41,29;2,14;2023-02-15T00:00:00;1;9;0;3;9
ID_15370;41,29;2,17;2022-07-09T00:00:00;8;5;3;9;0
ID_15371;41,34;2,14;2023-02-20T00:00:00;1;1;10;7;3
ID_15372;41,29;2,16;2022-11-07T00:00:00;1;6;0;1;3
ID_15373;41,36;2,18;2022-03-06T00:00:00;5;7;5;8;2
ID_15374;41,32;2,14;2022-11-22T00:00:00;1;3;7;7;1
ID_15375;41,32;2,15;2022-01-24T00:00:00;7;0;6;10;6
ID_15376;41,29;2,17;2022-03-22T00:00:00;10;9;9;4;8
ID_15377;41,35;2,14;2022-09-02T00:00:00;3;10;0;0;2
ID_15378;41,36;2,18;2022-08-16T00:00:00;2;0;4;1;10
ID_15379;41,34;2,17;2023-01-29T00:00:00;7;0;5;3;2
ID_15380;41,34;2,18;2022-02-21T00:00:00;3;5;3;4;9
ID_15381;41,31;2,14;2022-12-14T00:00:00;4;5;2;8;2
ID_15382;41,37;2,17;2022-11-17T00:00:00;5;0;4;5;6
ID_15383;41,36;2,18;2022-03-30T00:00:00;7;8;9;7;3
ID_15384;41,32;2,14;2022-07-20T00:00:00;0;3;9;2;9
ID_15385;41,37;2,17;2022-07-20T00:00:00;6;8;1;8;4
ID_15386;41,36;2,17;2022-07-24T00:00:00;1;0;6;0;8
ID_15387;41,30;2,16;2022-06-07T00:00:00;9;2;5;10;7
ID_15388;41,30;2,15;2022-07-06T00:00:00;6;9;4;2;5
ID_15389;41,36;2,14;2022-10-18T00:00:00;2;2;10;2;3
ID_15390;41,30;2,16;2022-11-03T00:00:00;5;9;1;1;9
ID_15391;41,29;2,15;2022-03-07T00:00:00;7;6;7;0;3
ID_15392;41,33;2,17;2022-12-31T00:00:00;8;3;8;7;1
ID_15393;41,36;2,18;2022-04-27T00:00:00;8;5;5;6;9
ID_15394;41,35;2,18;2022-10-04T00:00:00;2;8;8;4;9
ID_15395;41,31;2,14;2023-02-14T00:00:00;6;3;8;0;4
ID_15396;41,34;2,15;2022-01-18T00:00:00;2;7;8;3;7
ID_15397;41,33;2,16;2022-08-21T00:00:00;1;7;4;8;9
ID_15398;41,31;2,17;2022-02-19T00:00:00;10;10;2;0;7
ID_15399;41,29;2,18;2022-02-06T00:00:00;0;0;5;7;6
ID_15400;41,29;2,15;2022-03-21T00:00:00;7;10;2;1;3
ID_15401;41,33;2,18;2022-10-25T00:00:00;2;3;7;5;7
ID_15402;41,34;2,18;2023-01-02T00:00:00;7;10;6;9;8
ID_15403;41,36;2,18;2022-11-22T00:00:00;3;7;2;1;6
ID_15404;41,37;2,17;2023-01-19T00:00:00;4;10;2;9;5
ID_15405;41,35;2,15;2022-04-14T00:00:00;0;3;0;6;2
ID_15406;41,33;2,17;2022-03-17T00:00:00;6;9;2;7;9
ID_15407;41,35;2,15;2022-04-01T00:00:00;10;7;4;2;10
ID_15408;41,35;2,18;2022-08-02T00:00:00;3;8;6;1;10
ID_15409;41,35;2,18;2022-02-15T00:00:00;1;1;3;2;5
ID_15410;41,33;2,14;2022-12-22T00:00:00;3;7;5;9;7
ID_15411;41,37;2,14;2022-02-13T00:00:00;0;10;1;0;6
ID_15412;41,32;2,15;2022-05-20T00:00:00;2;4;5;10;5
ID_15413;41,32;2,15;2022-05-31T00:00:00;3;4;3;8;1
ID_15414;41,35;2,14;2022-02-18T00:00:00;10;0;8;4;2
ID_15415;41,36;2,15;2022-09-15T00:00:00;8;3;8;9;0
ID_15416;41,31;2,15;2022-01-18T00:00:00;0;6;2;10;5
ID_15417;41,32;2,14;2023-01-13T00:00:00;9;4;1;6;10
ID_15418;41,31;2,16;2022-08-14T00:00:00;5;3;10;0;4
ID_15419;41,31;2,18;2022-03-03T00:00:00;3;0;5;10;2
ID_15420;41,36;2,15;2023-01-01T00:00:00;3;0;8;4;8
ID_15421;41,33;2,17;2022-12-27T00:00:00;5;3;2;1;9
ID_15422;41,37;2,14;2022-01-03T00:00:00;10;3;5;8;0
ID_15423;41,29;2,16;2022-07-15T00:00:00;8;4;9;1;5
ID_15424;41,37;2,18;2022-03-05T00:00:00;4;7;4;4;5
ID_15425;41,36;2,17;2023-02-04T00:00:00;5;0;10;2;1
ID_15426;41,30;2,14;2022-08-26T00:00:00;0;7;10;2;6
ID_15427;41,29;2,18;2023-01-11T00:00:00;10;7;4;0;1
ID_15428;41,29;2,17;2022-08-08T00:00:00;8;6;10;10;8
ID_15429;41,34;2,17;2023-01-30T00:00:00;8;6;8;8;2
ID_15430;41,29;2,14;2022-12-03T00:00:00;5;0;4;4;8
ID_15431;41,33;2,17;2022-04-30T00:00:00;3;0;0;10;2
ID_15432;41,32;2,17;2022-05-13T00:00:00;1;7;10;3;4
ID_15433;41,37;2,16;2022-11-22T00:00:00;6;7;8;3;2
ID_15434;41,33;2,14;2023-01-03T00:00:00;5;9;2;2;1
ID_15435;41,33;2,14;2023-02-09T00:00:00;0;1;6;3;9
ID_15436;41,32;2,18;2022-01-01T00:00:00;0;7;1;3;9
ID_15437;41,35;2,15;2022-10-07T00:00:00;0;10;9;4;7
ID_15438;41,36;2,14;2023-01-04T00:00:00;9;4;9;7;1
ID_15439;41,29;2,17;2022-05-15T00:00:00;7;6;8;6;9
ID_15440;41,33;2,17;2022-10-09T00:00:00;8;5;6;5;5
ID_15441;41,30;2,17;2022-09-27T00:00:00;6;4;2;9;7
ID_15442;41,37;2,15;2022-01-07T00:00:00;9;8;6;6;0
ID_15443;41,37;2,17;2022-11-04T00:00:00;0;4;4;0;3
ID_15444;41,31;2,14;2022-01-18T00:00:00;7;10;4;2;9
ID_15445;41,33;2,16;2022-08-11T00:00:00;6;0;9;4;1
ID_15446;41,36;2,14;2023-02-26T00:00:00;2;8;6;3;10
ID_15447;41,37;2,17;2022-08-20T00:00:00;8;2;3;6;4
ID_15448;41,29;2,18;2023-02-19T00:00:00;3;0;7;1;4
ID_15449;41,31;2,15;2022-03-28T00:00:00;9;8;8;3;0
ID_15450;41,31;2,18;2022-12-03T00:00:00;9;2;10;10;7
ID_15451;41,30;2,17;2023-02-25T00:00:00;1;1;7;5;7
ID_15452;41,34;2,15;2023-01-22T00:00:00;0;9;1;2;3
ID_15453;41,30;2,16;2022-07-14T00:00:00;0;2;10;2;4
ID_15454;41,32;2,17;2022-11-23T00:00:00;0;8;1;10;7
ID_15455;41,33;2,17;2022-10-15T00:00:00;7;8;5;8;7
ID_15456;41,35;2,15;2022-12-28T00:00:00;0;0;1;4;3
ID_15457;41,35;2,18;2022-04-26T00:00:00;1;7;7;0;8
ID_15458;41,36;2,18;2022-03-21T00:00:00;5;3;5;1;2
ID_15459;41,32;2,15;2023-01-23T00:00:00;6;0;3;10;1
ID_15460;41,33;2,16;2022-11-30T00:00:00;4;6;3;7;6
ID_15461;41,31;2,16;2022-09-28T00:00:00;7;6;8;5;8
ID_15462;41,34;2,16;2022-07-18T00:00:00;4;5;10;6;3
ID_15463;41,37;2,16;2022-07-16T00:00:00;10;9;5;7;5
ID_15464;41,36;2,16;2022-10-12T00:00:00;5;8;1;8;3
ID_15465;41,36;2,17;2022-06-22T00:00:00;6;10;6;7;1
ID_15466;41,37;2,15;2022-04-20T00:00:00;2;6;2;7;4
ID_15467;41,34;2,18;2022-10-15T00:00:00;2;1;5;8;2
ID_15468;41,37;2,14;2022-04-24T00:00:00;0;7;2;4;9
ID_15469;41,33;2,15;2022-09-08T00:00:00;6;0;0;4;4
ID_15470;41,29;2,17;2022-08-28T00:00:00;4;3;2;8;3
ID_15471;41,30;2,18;2023-02-17T00:00:00;10;7;5;10;7
ID_15472;41,30;2,16;2022-09-01T00:00:00;9;5;3;9;3
ID_15473;41,36;2,15;2022-01-28T00:00:00;9;1;2;0;9
ID_15474;41,32;2,17;2022-09-21T00:00:00;10;8;7;5;3
ID_15475;41,35;2,14;2022-01-06T00:00:00;8;6;7;10;6
ID_15476;41,33;2,17;2023-01-14T00:00:00;4;6;3;3;0
ID_15477;41,35;2,15;2022-06-09T00:00:00;7;5;10;1;0
ID_15478;41,36;2,17;2022-07-06T00:00:00;1;0;6;3;3
ID_15479;41,33;2,14;2022-09-24T00:00:00;2;9;9;3;1
ID_15480;41,36;2,18;2022-03-06T00:00:00;10;0;0;5;8
ID_15481;41,37;2,15;2022-06-06T00:00:00;3;0;0;3;6
ID_15482;41,31;2,14;2022-09-13T00:00:00;4;0;3;8;7
ID_15483;41,35;2,15;2022-02-02T00:00:00;2;5;1;0;4
ID_15484;41,33;2,14;2022-03-08T00:00:00;0;10;2;2;6
ID_15485;41,36;2,15;2022-10-30T00:00:00;8;7;3;7;8
ID_15486;41,32;2,14;2022-03-07T00:00:00;10;8;6;0;5
ID_15487;41,29;2,16;2022-05-17T00:00:00;1;0;5;9;5
ID_15488;41,35;2,17;2022-07-01T00:00:00;9;7;5;2;4
ID_15489;41,29;2,15;2022-07-27T00:00:00;6;0;9;0;7
ID_15490;41,35;2,15;2022-02-20T00:00:00;0;5;3;8;1
ID_15491;41,31;2,16;2022-07-13T00:00:00;5;1;7;5;5
ID_15492;41,31;2,17;2022-01-17T00:00:00;6;7;4;1;0
ID_15493;41,35;2,17;2022-09-02T00:00:00;2;0;5;3;9
ID_15494;41,30;2,16;2022-01-02T00:00:00;0;0;10;9;7
ID_15495;41,30;2,14;2022-10-09T00:00:00;0;4;0;7;8
ID_15496;41,36;2,15;2023-02-18T00:00:00;7;10;2;9;0
ID_15497;41,29;2,16;2022-12-02T00:00:00;9;1;3;6;10
ID_15498;41,35;2,17;2022-08-16T00:00:00;5;3;4;4;6
ID_15499;41,29;2,15;2022-06-11T00:00:00;1;9;3;1;2
ID_15500;41,36;2,18;2022-03-30T00:00:00;1;8;6;1;3
ID_15501;41,35;2,18;2022-10-15T00:00:00;9;4;6;2;4
ID_15502;41,29;2,17;2022-06-29T00:00:00;6;4;3;7;3
ID_15503;41,34;2,18;2022-07-29T00:00:00;5;1;5;2;7
ID_15504;41,33;2,16;2022-05-03T00:00:00;8;3;0;5;7
ID_15505;41,37;2,16;2022-07-20T00:00:00;4;4;2;5;1
ID_15506;41,29;2,18;2022-06-27T00:00:00;8;8;1;4;10
ID_15507;41,36;2,17;2023-01-01T00:00:00;4;9;5;2;4
ID_15508;41,29;2,16;2022-08-14T00:00:00;4;10;7;8;0
ID_15509;41,37;2,15;2022-06-24T00:00:00;6;5;7;6;5
ID_15510;41,33;2,17;2022-04-11T00:00:00;7;2;9;5;1
ID_15511;41,33;2,15;2023-01-04T00:00:00;6;7;7;6;4
ID_15512;41,36;2,14;2022-03-09T00:00:00;4;9;10;9;0
ID_15513;41,32;2,18;2022-12-08T00:00:00;9;2;10;3;7
ID_15514;41,30;2,15;2022-04-18T00:00:00;4;1;0;10;5
ID_15515;41,30;2,15;2022-08-11T00:00:00;4;10;9;6;8
ID_15516;41,30;2,17;2022-04-26T00:00:00;3;5;7;7;6
ID_15517;41,36;2,17;2022-09-16T00:00:00;5;4;5;0;0
ID_15518;41,32;2,14;2022-10-19T00:00:00;10;1;1;4;3
ID_15519;41,35;2,16;2022-06-05T00:00:00;3;2;5;6;10
ID_15520;41,31;2,18;2022-02-07T00:00:00;1;9;1;5;6
ID_15521;41,37;2,18;2022-12-09T00:00:00;9;2;0;6;4
ID_15522;41,36;2,16;2022-09-03T00:00:00;8;6;3;1;8
ID_15523;41,31;2,15;2023-01-05T00:00:00;5;2;2;3;7
ID_15524;41,29;2,18;2022-03-15T00:00:00;7;2;4;1;7
ID_15525;41,34;2,16;2022-02-26T00:00:00;2;8;2;0;4
ID_15526;41,34;2,14;2022-03-18T00:00:00;4;7;0;5;3
ID_15527;41,36;2,15;2022-09-27T00:00:00;1;6;8;1;7
ID_15528;41,34;2,15;2022-10-02T00:00:00;3;0;1;10;4
ID_15529;41,37;2,14;2022-01-24T00:00:00;0;1;7;4;5
ID_15530;41,36;2,17;2022-09-30T00:00:00;1;8;8;10;8
ID_15531;41,34;2,15;2022-06-04T00:00:00;4;0;1;7;9
ID_15532;41,35;2,18;2022-05-02T00:00:00;2;9;1;1;2
ID_15533;41,35;2,18;2022-04-09T00:00:00;2;6;3;8;1
ID_15534;41,36;2,18;2022-06-16T00:00:00;2;7;6;0;6
ID_15535;41,35;2,18;2022-01-02T00:00:00;6;6;6;5;6
ID_15536;41,31;2,15;2022-04-22T00:00:00;0;6;3;10;7
ID_15537;41,37;2,16;2022-05-21T00:00:00;2;10;4;5;2
ID_15538;41,30;2,17;2022-12-14T00:00:00;5;6;4;7;10
ID_15539;41,34;2,14;2022-12-07T00:00:00;4;5;7;6;0
ID_15540;41,37;2,15;2022-11-19T00:00:00;8;10;10;0;5
ID_15541;41,32;2,16;2022-03-02T00:00:00;4;7;3;0;7
ID_15542;41,31;2,18;2022-12-14T00:00:00;5;9;3;5;8
ID_15543;41,37;2,17;2022-11-08T00:00:00;1;3;6;1;8
ID_15544;41,36;2,14;2022-05-21T00:00:00;5;5;4;5;6
ID_15545;41,35;2,14;2022-10-17T00:00:00;10;3;8;10;4
ID_15546;41,34;2,14;2023-01-07T00:00:00;5;9;4;5;7
ID_15547;41,30;2,17;2022-06-02T00:00:00;1;0;3;5;0
ID_15548;41,32;2,16;2022-02-17T00:00:00;2;10;5;1;6
ID_15549;41,34;2,14;2022-12-13T00:00:00;8;5;7;0;7
ID_15550;41,32;2,16;2022-08-04T00:00:00;3;9;9;1;1
ID_15551;41,31;2,18;2022-09-14T00:00:00;4;8;1;8;2
ID_15552;41,32;2,16;2022-08-09T00:00:00;8;1;8;4;5
ID_15553;41,34;2,14;2022-12-03T00:00:00;10;1;3;7;5
ID_15554;41,35;2,17;2022-11-01T00:00:00;1;2;5;3;1
ID_15555;41,30;2,14;2022-05-15T00:00:00;9;10;4;7;8
ID_15556;41,34;2,14;2022-04-26T00:00:00;1;8;9;9;0
ID_15557;41,29;2,14;2022-05-15T00:00:00;8;3;9;4;3
ID_15558;41,29;2,14;2022-11-02T00:00:00;3;8;1;8;0
ID_15559;41,34;2,16;2022-06-15T00:00:00;9;2;0;4;3
ID_15560;41,37;2,14;2022-01-23T00:00:00;7;2;1;4;3
ID_15561;41,36;2,17;2022-03-28T00:00:00;5;0;1;10;2
ID_15562;41,33;2,14;2022-02-03T00:00:00;2;7;8;6;3
ID_15563;41,35;2,16;2022-12-16T00:00:00;3;6;0;5;10
ID_15564;41,32;2,17;2022-07-29T00:00:00;4;6;8;0;3
ID_15565;41,32;2,14;2022-11-09T00:00:00;8;1;5;10;8
ID_15566;41,30;2,17;2023-01-12T00:00:00;4;0;6;6;6
ID_15567;41,31;2,16;2022-08-13T00:00:00;3;1;1;9;7
ID_15568;41,34;2,17;2022-10-12T00:00:00;1;9;8;2;0
ID_15569;41,35;2,17;2022-01-18T00:00:00;9;0;4;7;3
ID_15570;41,33;2,14;2022-03-27T00:00:00;9;4;4;1;7
ID_15571;41,32;2,15;2022-06-10T00:00:00;6;1;9;4;4
ID_15572;41,37;2,15;2022-07-16T00:00:00;8;2;4;7;4
ID_15573;41,33;2,18;2023-02-11T00:00:00;2;0;8;1;4
ID_15574;41,33;2,17;2023-01-20T00:00:00;7;2;4;4;3
ID_15575;41,35;2,17;2022-05-30T00:00:00;8;8;9;9;6
ID_15576;41,32;2,18;2022-11-24T00:00:00;2;2;5;10;2
ID_15577;41,35;2,18;2022-12-11T00:00:00;7;6;4;3;2
ID_15578;41,29;2,14;2022-02-26T00:00:00;4;8;6;5;9
ID_15579;41,33;2,18;2023-02-07T00:00:00;6;0;7;0;6
ID_15580;41,33;2,16;2022-09-15T00:00:00;10;2;9;7;4
ID_15581;41,33;2,17;2023-02-23T00:00:00;2;9;6;5;4
ID_15582;41,29;2,14;2022-04-12T00:00:00;6;6;9;8;4
ID_15583;41,34;2,15;2022-04-16T00:00:00;0;0;0;1;5
ID_15584;41,36;2,15;2022-03-19T00:00:00;5;0;7;7;5
ID_15585;41,37;2,16;2022-01-20T00:00:00;6;9;0;5;2
ID_15586;41,37;2,17;2022-08-11T00:00:00;0;9;7;5;3
ID_15587;41,31;2,17;2022-04-19T00:00:00;7;8;0;3;6
ID_15588;41,31;2,17;2022-04-02T00:00:00;7;6;6;8;10
ID_15589;41,34;2,17;2022-08-22T00:00:00;4;5;6;7;4
ID_15590;41,35;2,15;2022-07-27T00:00:00;10;6;6;5;0
ID_15591;41,29;2,18;2022-04-17T00:00:00;2;5;9;5;5
ID_15592;41,31;2,17;2022-06-21T00:00:00;2;5;5;0;9
ID_15593;41,29;2,15;2022-11-07T00:00:00;0;10;6;2;3
ID_15594;41,33;2,14;2022-01-28T00:00:00;6;1;4;10;4
ID_15595;41,37;2,15;2022-10-20T00:00:00;7;3;7;4;7
ID_15596;41,31;2,16;2022-01-11T00:00:00;7;3;8;0;10
ID_15597;41,32;2,18;2022-05-07T00:00:00;8;6;3;4;4
ID_15598;41,29;2,15;2022-06-17T00:00:00;9;10;1;8;7
ID_15599;41,29;2,16;2023-01-29T00:00:00;9;1;3;1;2
ID_15600;41,30;2,18;2022-01-01T00:00:00;1;2;10;5;2
ID_15601;41,34;2,17;2022-12-09T00:00:00;0;1;3;0;10
ID_15602;41,31;2,14;2022-06-16T00:00:00;6;4;6;5;2
ID_15603;41,37;2,16;2022-10-25T00:00:00;6;7;10;7;4
ID_15604;41,29;2,18;2022-02-28T00:00:00;6;2;6;8;4
ID_15605;41,34;2,18;2023-01-20T00:00:00;1;5;5;1;1
ID_15606;41,32;2,15;2022-12-10T00:00:00;7;8;4;6;0
ID_15607;41,37;2,14;2022-03-20T00:00:00;4;10;3;10;2
ID_15608;41,37;2,15;2022-11-18T00:00:00;8;1;4;5;1
ID_15609;41,33;2,17;2022-09-04T00:00:00;0;10;4;3;5
ID_15610;41,33;2,17;2022-01-20T00:00:00;5;3;8;4;1
ID_15611;41,31;2,17;2022-12-17T00:00:00;2;1;10;9;7
ID_15612;41,36;2,18;2022-11-21T00:00:00;4;10;3;1;1
ID_15613;41,37;2,17;2022-01-16T00:00:00;2;0;4;5;10
ID_15614;41,35;2,14;2022-12-31T00:00:00;9;6;4;6;4
ID_15615;41,30;2,15;2022-08-08T00:00:00;2;8;2;2;3
ID_15616;41,29;2,15;2022-05-12T00:00:00;10;8;7;4;6
ID_15617;41,30;2,15;2022-07-13T00:00:00;8;8;5;3;6
ID_15618;41,30;2,16;2022-02-16T00:00:00;10;10;7;7;5
ID_15619;41,37;2,17;2022-01-20T00:00:00;4;10;4;8;6
ID_15620;41,36;2,17;2022-08-09T00:00:00;1;10;0;9;1
ID_15621;41,35;2,18;2022-03-25T00:00:00;10;4;0;4;7
ID_15622;41,36;2,16;2022-01-04T00:00:00;3;7;8;4;9
ID_15623;41,34;2,15;2023-02-27T00:00:00;5;4;7;4;9
ID_15624;41,32;2,16;2022-10-31T00:00:00;8;6;5;7;0
ID_15625;41,31;2,17;2022-09-17T00:00:00;1;1;7;3;9
ID_15626;41,30;2,17;2022-12-15T00:00:00;9;8;0;0;0
ID_15627;41,30;2,16;2022-04-25T00:00:00;0;6;7;5;10
ID_15628;41,31;2,14;2022-12-18T00:00:00;6;2;1;8;0
ID_15629;41,36;2,18;2022-05-15T00:00:00;0;1;5;9;10
ID_15630;41,36;2,14;2022-04-22T00:00:00;4;8;9;9;0
ID_15631;41,29;2,18;2022-03-23T00:00:00;7;0;7;4;2
ID_15632;41,29;2,15;2023-01-10T00:00:00;7;1;4;9;5
ID_15633;41,36;2,17;2023-01-22T00:00:00;7;3;2;10;9
ID_15634;41,33;2,17;2022-07-08T00:00:00;9;2;8;2;3
ID_15635;41,35;2,16;2022-08-12T00:00:00;2;1;3;8;6
ID_15636;41,31;2,14;2022-07-29T00:00:00;10;0;8;1;3
ID_15637;41,29;2,18;2022-09-02T00:00:00;5;4;10;5;7
ID_15638;41,30;2,17;2022-10-23T00:00:00;7;7;5;7;8
ID_15639;41,35;2,15;2022-01-06T00:00:00;2;5;6;1;6
ID_15640;41,34;2,15;2023-02-25T00:00:00;10;3;9;3;10
ID_15641;41,35;2,16;2022-02-09T00:00:00;10;0;4;2;5
ID_15642;41,34;2,18;2022-04-27T00:00:00;1;0;0;8;4
ID_15643;41,37;2,18;2022-06-13T00:00:00;10;7;8;1;2
ID_15644;41,29;2,17;2023-02-05T00:00:00;9;8;2;6;7
ID_15645;41,33;2,17;2022-01-31T00:00:00;6;1;1;0;3
ID_15646;41,37;2,17;2023-02-19T00:00:00;2;8;4;9;10
ID_15647;41,30;2,16;2022-03-19T00:00:00;4;7;2;5;2
ID_15648;41,36;2,18;2022-02-16T00:00:00;4;5;6;2;2
ID_15649;41,34;2,14;2022-01-17T00:00:00;5;7;4;9;6
ID_15650;41,29;2,14;2022-01-29T00:00:00;6;4;5;10;3
ID_15651;41,34;2,18;2022-07-14T00:00:00;6;4;6;5;9
ID_15652;41,37;2,18;2022-09-13T00:00:00;5;10;4;7;1
ID_15653;41,35;2,17;2022-01-14T00:00:00;10;2;6;8;6
ID_15654;41,36;2,18;2022-03-05T00:00:00;9;8;3;9;9
ID_15655;41,30;2,14;2022-05-02T00:00:00;0;5;5;3;2
ID_15656;41,32;2,18;2022-06-13T00:00:00;8;5;9;6;9
ID_15657;41,29;2,14;2023-02-23T00:00:00;3;2;10;4;8
ID_15658;41,36;2,16;2022-01-10T00:00:00;10;10;9;1;5
ID_15659;41,37;2,17;2022-07-02T00:00:00;1;4;0;3;7
ID_15660;41,33;2,18;2022-02-10T00:00:00;1;6;5;10;6
ID_15661;41,34;2,14;2023-02-22T00:00:00;0;0;3;10;10
ID_15662;41,34;2,16;2022-01-30T00:00:00;10;8;8;8;4
ID_15663;41,29;2,15;2022-10-03T00:00:00;7;9;5;1;4
ID_15664;41,29;2,18;2022-10-21T00:00:00;7;7;0;3;9
ID_15665;41,30;2,15;2022-02-07T00:00:00;4;5;2;3;1
ID_15666;41,35;2,16;2022-12-08T00:00:00;3;3;10;0;7
ID_15667;41,29;2,16;2022-04-06T00:00:00;2;8;4;2;2
ID_15668;41,32;2,14;2022-01-25T00:00:00;9;9;1;2;9
ID_15669;41,32;2,18;2023-02-04T00:00:00;8;10;5;8;9
ID_15670;41,35;2,15;2022-11-25T00:00:00;8;6;5;7;4
ID_15671;41,31;2,15;2022-12-31T00:00:00;1;8;0;1;1
ID_15672;41,31;2,18;2022-10-31T00:00:00;9;5;7;5;4
ID_15673;41,32;2,18;2022-02-13T00:00:00;5;4;4;10;2
ID_15674;41,35;2,15;2022-02-17T00:00:00;7;4;0;7;8
ID_15675;41,37;2,17;2022-07-23T00:00:00;3;9;2;0;10
ID_15676;41,34;2,16;2022-07-11T00:00:00;9;6;0;7;8
ID_15677;41,34;2,18;2022-12-20T00:00:00;2;7;7;6;10
ID_15678;41,36;2,18;2022-10-05T00:00:00;1;7;4;4;10
ID_15679;41,35;2,17;2022-06-25T00:00:00;7;9;6;8;1
ID_15680;41,32;2,16;2022-02-02T00:00:00;5;7;9;10;10
ID_15681;41,33;2,15;2022-01-22T00:00:00;7;7;0;3;10
ID_15682;41,30;2,17;2022-04-13T00:00:00;8;0;10;8;7
ID_15683;41,37;2,16;2022-03-04T00:00:00;5;6;5;6;2
ID_15684;41,34;2,15;2022-01-29T00:00:00;0;10;2;8;8
ID_15685;41,35;2,15;2022-05-06T00:00:00;3;10;2;3;1
ID_15686;41,29;2,15;2022-08-21T00:00:00;10;7;10;6;6
ID_15687;41,33;2,16;2022-09-29T00:00:00;4;5;0;5;8
ID_15688;41,31;2,15;2022-03-25T00:00:00;9;3;4;9;3
ID_15689;41,35;2,16;2022-11-06T00:00:00;2;10;3;9;8
ID_15690;41,35;2,18;2022-11-29T00:00:00;4;5;1;7;4
ID_15691;41,31;2,16;2022-11-12T00:00:00;6;10;3;10;9
ID_15692;41,29;2,17;2022-06-10T00:00:00;5;10;6;7;9
ID_15693;41,33;2,18;2022-11-11T00:00:00;7;9;8;2;10
ID_15694;41,37;2,17;2022-02-01T00:00:00;6;4;4;7;7
ID_15695;41,36;2,18;2022-04-18T00:00:00;3;2;1;8;8
ID_15696;41,37;2,14;2022-02-27T00:00:00;0;1;9;2;9
ID_15697;41,31;2,17;2022-10-04T00:00:00;2;4;3;10;3
ID_15698;41,34;2,15;2022-02-24T00:00:00;3;8;1;4;3
ID_15699;41,34;2,15;2022-01-22T00:00:00;8;10;4;4;1
ID_15700;41,31;2,15;2022-08-21T00:00:00;6;3;8;4;5
ID_15701;41,30;2,17;2022-11-28T00:00:00;2;8;1;5;1
ID_15702;41,35;2,18;2022-02-17T00:00:00;8;5;6;9;6
ID_15703;41,31;2,18;2022-03-10T00:00:00;1;1;8;9;8
ID_15704;41,32;2,14;2022-04-20T00:00:00;7;9;6;2;10
ID_15705;41,36;2,17;2022-07-20T00:00:00;7;7;4;3;2
ID_15706;41,34;2,17;2022-06-02T00:00:00;1;7;1;1;10
ID_15707;41,36;2,15;2022-06-11T00:00:00;2;10;10;4;9
ID_15708;41,34;2,18;2022-08-20T00:00:00;3;0;10;9;6
ID_15709;41,37;2,14;2022-04-28T00:00:00;10;3;3;6;5
ID_15710;41,36;2,14;2023-02-28T00:00:00;1;3;0;1;7
ID_15711;41,31;2,18;2023-02-02T00:00:00;2;1;1;2;7
ID_15712;41,36;2,16;2022-08-01T00:00:00;7;1;4;2;2
ID_15713;41,30;2,14;2022-01-29T00:00:00;7;0;6;9;4
ID_15714;41,33;2,17;2022-11-15T00:00:00;7;0;3;7;7
ID_15715;41,36;2,15;2022-04-27T00:00:00;9;8;10;0;6
ID_15716;41,34;2,15;2022-06-10T00:00:00;5;1;5;6;1
ID_15717;41,33;2,17;2022-04-20T00:00:00;3;7;8;5;9
ID_15718;41,32;2,17;2022-05-09T00:00:00;9;2;8;10;4
ID_15719;41,29;2,15;2022-12-15T00:00:00;5;0;5;2;1
ID_15720;41,36;2,15;2022-02-10T00:00:00;9;10;8;7;7
ID_15721;41,37;2,16;2022-02-04T00:00:00;5;8;10;9;0
ID_15722;41,30;2,15;2022-06-21T00:00:00;6;1;2;8;5
ID_15723;41,36;2,14;2022-12-13T00:00:00;0;3;0;2;4
ID_15724;41,33;2,15;2022-09-18T00:00:00;1;5;8;0;9
ID_15725;41,35;2,16;2022-07-26T00:00:00;9;3;2;8;9
ID_15726;41,29;2,15;2022-11-24T00:00:00;10;7;3;2;8
ID_15727;41,31;2,17;2022-03-13T00:00:00;1;4;1;9;1
ID_15728;41,29;2,16;2022-11-25T00:00:00;7;0;2;1;6
ID_15729;41,35;2,16;2022-01-18T00:00:00;4;9;4;8;10
ID_15730;41,36;2,15;2022-12-01T00:00:00;6;1;7;8;4
ID_15731;41,35;2,18;2022-04-09T00:00:00;8;9;7;10;1
ID_15732;41,34;2,14;2022-01-03T00:00:00;2;9;5;1;0
ID_15733;41,35;2,14;2022-01-04T00:00:00;3;0;8;7;3
ID_15734;41,29;2,14;2022-04-28T00:00:00;4;8;1;0;6
ID_15735;41,33;2,14;2022-08-13T00:00:00;0;1;4;0;6
